timestamp,title,price,original_price,shipping_details,item_url,discount_percentage
2025-03-21 12:08:27,5 oz Scottsdale Silver CAST Bullion Bar .999+ Silver Bar #A398,192.96,192.96,Shipping info Unavailable,https://www.ebay.com/itm/314864753670?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000021167,0.0
2025-03-21 12:08:27,100 Gram Cast Silver Bar by Scottsdale Mint .999 Silver Bullion - 100g #A130,128.89,128.89,Shipping info Unavailable,https://www.ebay.com/itm/311531829282?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000021167,0.0
2025-03-21 12:08:27,10box set Pokemon card Terastal Festival ex Booster box sv8a Japanese,1129.0,1129.0,Shipping info Unavailable,https://www.ebay.com/itm/395971808128?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000021167,0.0
2025-03-21 12:08:27,One Piece OP09 Emperors in the New World Booster Box Display Sealed Card English,151.85,151.85,Shipping info Unavailable,https://www.ebay.com/itm/166765686458?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000021167,0.0
2025-03-21 12:08:28,Kirkland Hair Regrowth Treatment 5% Minoxidil Foam for Men - 6 Months Supply,65.95,65.95,Shipping info Unavailable,https://www.ebay.com/itm/164108535397?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000015153,0.0
2025-03-21 12:08:28,Levis 501 Original Fit Jeans Straight Leg Button Fly 100% Cotton Blue Black,42.8,42.8,Shipping info Unavailable,https://www.ebay.com/itm/375403861014?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000015153,0.0
2025-03-21 12:08:28,Cartier Mens Square/Rectangle Silver Silver Transparent Fashion Designer Eyewear,249.99,1095.0,Shipping info Unavailable,https://www.ebay.com/itm/356382768943?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000015153,77.0
2025-03-21 12:08:28,Centrum Silver Adults 50+ 325 Tablets Multivitamin Supplement EXP 06/2026,34.89,34.89,Shipping info Unavailable,https://www.ebay.com/itm/124651088700?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000015153,0.0
2025-03-21 12:08:28,Apple iPhone 13 Pro 128GB Unlocked - Excellent,357.95,357.95,Shipping info Unavailable,https://www.ebay.com/itm/403999454004?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000015152,0.0
2025-03-21 12:08:28,Apple iPhone 14 Pro 128GB Unlocked - Excellent,446.95,446.95,Shipping info Unavailable,https://www.ebay.com/itm/405469724990?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000015152,0.0
2025-03-21 12:08:28,Apple iPhone 13 128GB Unlocked - Excellent,291.95,291.95,Shipping info Unavailable,https://www.ebay.com/itm/404240045218?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000015152,0.0
2025-03-21 12:08:28,Apple iPhone 13 128GB Unlocked - Excellent,301.99,301.99,Shipping info Unavailable,https://www.ebay.com/itm/256350256024?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000015152,0.0
2025-03-21 12:08:28,Compex Elettrostimolatore professionale muscolare Compex Fitness massaggiatore,252.98,366.82,Shipping info Unavailable,https://www.ebay.com/itm/186745213197?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000012162,31.0
2025-03-21 12:08:28,Genuine Fender CHROME LOCKING Tuners 6-InLine 2-pin Strat/Tele F Logo Machines,59.35,89.99,Shipping info Unavailable,https://www.ebay.com/itm/401283151877?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000012162,34.0
2025-03-21 12:08:28,Optics/Red Dot/MOS/RMR Optic Cut IWB Houston Eco Leather Holster - Choose Model,24.95,24.95,Shipping info Unavailable,https://www.ebay.com/itm/114719306265?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000012162,0.0
2025-03-21 12:08:28,Hollyland Lark M1 Wireless Lavalier Vlogging Microphone Noise Cancellation,47.99,47.99,Shipping info Unavailable,https://www.ebay.com/itm/185934562319?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000012162,0.0
2025-03-21 12:08:28,2024 Autel MaxiIM IM508S IMMO Key Programming Tool All System Diagnostic Scanner,949.0,949.0,Shipping info Unavailable,https://www.ebay.com/itm/394001054513?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000015385,0.0
2025-03-21 12:08:28,2025 Autel MaxiIM KM100 Key FOB PROGRAMMING Tool 60s Key Generation IMMObilizer,470.0,470.0,Shipping info Unavailable,https://www.ebay.com/itm/395966587264?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000015385,0.0
2025-03-21 12:08:28,2025 Autel MaxiCOM MK808S Bidirectional Car Diagnostic Scanner Tool Key Coding,419.0,467.0,Shipping info Unavailable,https://www.ebay.com/itm/394171367332?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000015385,10.0
2025-03-21 12:08:28,2024 OTOFIX IM1 Key FOB Programming Tool Auto Full System Diagnostic Scanner,799.0,799.0,Shipping info Unavailable,https://www.ebay.com/itm/375660364889?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000015385,0.0
2025-03-21 12:08:28,Nintendo Switch OLED 64GB NEON Red Blue Joy Con Newest Version +FAST FREE SHIP!⭐,269.99,359.99,Shipping info Unavailable,https://www.ebay.com/itm/195122716310?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000007364,25.0
2025-03-21 12:08:28,🔥 Nintendo Switch OLED 64GB WHITE Joy Cons Newest Game Console + 2 Day SHIP! 🔥,269.99,369.99,Shipping info Unavailable,https://www.ebay.com/itm/194991515485?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000007364,27.0
2025-03-21 12:08:28,Nintendo Switch Console with Neon Blue and Neon Red Joy Cons 32GB V2,243.33,299.99,Shipping info Unavailable,https://www.ebay.com/itm/195302472644?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000007364,19.0
2025-03-21 12:08:28,🦑Nintendo Switch OLED SPLATOON 3 64GB SPECIAL Limited Edition Console 🦑,318.88,369.99,Shipping info Unavailable,https://www.ebay.com/itm/196002191019?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000007364,14.0
2025-03-21 12:08:29,Motorola Moto G Stylus 5G 2024 XT2419 Unlocked (AT&T/T-mobile/Verizon) Very Good,144.99,400.0,Shipping info Unavailable,https://www.ebay.com/itm/205116384049?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000007299,64.0
2025-03-21 12:08:29,Google Pixel 8A 128GB 5G (UNLOCKED) Smartphone - Obsidian - Very Good,274.99,499.99,Shipping info Unavailable,https://www.ebay.com/itm/316486347847?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000007299,45.0
2025-03-21 12:08:29,Motorola Moto G Stylus 5G 2024 128GB XT2419 Unlocked Caramel Latte - Excellent,169.99,399.99,Shipping info Unavailable,https://www.ebay.com/itm/405194767875?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000007299,58.0
2025-03-21 12:08:29,Samsung Galaxy S21 Ultra 5G SM-G998U - 128GB - Phantom Black Unlocked - Good,236.99,399.99,Shipping info Unavailable,https://www.ebay.com/itm/314214236337?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000007299,41.0
2025-03-21 12:08:29,Givenchy Mens 4G Monumental Mallow Sneakers,256.99,256.99,Shipping info Unavailable,https://www.ebay.com/itm/356589722590?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000015387,0.0
2025-03-21 12:08:29,Gucci Mens Basket Leather Low-Top Sneakers,199.99,199.99,Shipping info Unavailable,https://www.ebay.com/itm/356159429964?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000015387,0.0
2025-03-21 12:08:29,"Executive Automatic Folding 42"" Black Umbrella - Push Button - Curved Handle 17z",12.95,22.95,Shipping info Unavailable,https://www.ebay.com/itm/176311805353?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000015387,44.0
2025-03-21 12:08:29,SolarShield Polarized ClipOn STRETCHABLE Sunglasses/ ALL SIZES w/SIZING GUIDE 9z,10.95,29.95,Shipping info Unavailable,https://www.ebay.com/itm/176529971790?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000015387,63.0
2025-03-21 12:08:29,USB Electric Heated Jacket Vest 4-Zone - Youth Large up to Adults BIG Sizes 18z,17.95,49.95,Shipping info Unavailable,https://www.ebay.com/itm/176426837428?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000008003,64.0
2025-03-21 12:08:29,"Puma Nemen X Storm Down Graphic FullZip Jacket Mens Black, White Casual Athletic",204.99,650.0,Shipping info Unavailable,https://www.ebay.com/itm/405490989201?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000008003,68.0
2025-03-21 12:08:29,Loro Piana 100% Cashmere One Button Polo Sweater - Yellow - 3XL - $1250 Retail,345.0,345.0,Shipping info Unavailable,https://www.ebay.com/itm/135570797476?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000008003,0.0
2025-03-21 12:08:29,Loro Piana Cashmere Full Zip Sweater - Blue - 2XL/3XL - $2450 Retail,875.0,875.0,Shipping info Unavailable,https://www.ebay.com/itm/146405693588?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000008003,0.0
2025-03-21 12:08:29,Roberto Cavalli Auth 4 US 40 IT S Knit Wool Suede Cardigan Sweater Coat Runway,177.3,197.0,Shipping info Unavailable,https://www.ebay.com/itm/116446126175?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000007508,10.0
2025-03-21 12:08:29,Genny by Gianni Versace 6 US 42 IT M Orange Belt Long Coat Jacket Runway Auth,141.3,157.0,Shipping info Unavailable,https://www.ebay.com/itm/116463245902?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000007508,10.0
2025-03-21 12:08:29,Damen designer winter jacke parka outdoor jacke damenjacke echtfell kapuze D-204,97.51,97.51,Shipping info Unavailable,https://www.ebay.com/itm/201667723125?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000007508,0.0
2025-03-21 12:08:29,Heavy duty steel boned PVC Corset Overbust Red Corset Sweetheart Waist Training,60.73,86.77,Shipping info Unavailable,https://www.ebay.com/itm/175847425115?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000007508,30.0
2025-03-21 12:08:29,Gucci Womens GG Supreme Ankle Boots,279.99,279.99,Shipping info Unavailable,https://www.ebay.com/itm/356259698110?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000015388,0.0
2025-03-21 12:08:29,Gucci Womens GG Supreme Ankle Boots,249.99,249.99,Shipping info Unavailable,https://www.ebay.com/itm/356234868743?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000015388,0.0
2025-03-21 12:08:30,Gucci Auth 7 US 37 EU White Leather Red Blue Web Bow Thong Sandals Shoes Flats,240.3,267.0,Shipping info Unavailable,https://www.ebay.com/itm/116463245890?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000015388,10.0
2025-03-21 12:08:30,Gucci Womens GG Supreme Ankle Accent Ankle Boots,299.99,299.99,Shipping info Unavailable,https://www.ebay.com/itm/356259698001?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000015388,0.0
2025-03-21 12:08:30,"HP ENVY Laptop Intel Core Ultra 7 155U RTX 3050 32GB RAM 1TB SSD 17.3"" FHD W11H",769.99,1099.99,Shipping info Unavailable,https://www.ebay.com/itm/305844871800?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000007531,30.0
2025-03-21 12:08:30,"HP Laptop AMD Ryzen 5 7530U 16GB 1 TB SSD 17.3"" Touchscreen W11H 17-cp3055cl",399.99,599.99,Shipping info Unavailable,https://www.ebay.com/itm/305956067711?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000007531,33.0
2025-03-21 12:08:30,"Apple MacBook Pro 13"" Late 2020 M1 1TB SSD 16GB RAM Space Gray - Good",649.99,649.99,Shipping info Unavailable,https://www.ebay.com/itm/156171886224?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000007531,0.0
2025-03-21 12:08:30,"ASUS Chromebook Plus 14"" FHD IPS Laptop Intel i3-1215U 8GB 128GB SSD Chrome OS",212.0,486.99,Shipping info Unavailable,https://www.ebay.com/itm/167342430417?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000007531,56.0
2025-03-21 12:08:30,MTG Strixhaven School of Mages COLLECTOR Booster Box Display FACTORY SEALED,337.95,350.0,Shipping info Unavailable,https://www.ebay.com/itm/276880807310?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000007511,3.0
2025-03-21 12:08:30,MTG LOTR Special Edition Lord of the Rings COLLECTOR Booster Pack SEALED,144.95,160.0,Shipping info Unavailable,https://www.ebay.com/itm/286326162594?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000007511,9.0
2025-03-21 12:08:30,SV Surging Sparks SEALED Booster Box (36 Packs of AUTHENTIC Pokemon Cards),279.99,304.56,Shipping info Unavailable,https://www.ebay.com/itm/316388140636?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000007511,8.0
2025-03-21 12:08:30,1x Factory Sealed SWSH BATTLE STYLES Booster Box (36 Packs of Pokemon Cards),219.99,253.8,Shipping info Unavailable,https://www.ebay.com/itm/316311364805?_trkparms=5373%3A0%7C5374%3AFeatured%7C5079%3A6000007511,13.0
2025-03-21 12:26:01,Microsoft Xbox Series S,299.0,299.0,Shipping info Unavailable,https://www.ebay.com/itm/266190900217?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,0.0
2025-03-21 12:26:02,Apple iPhone 15 Pro 256gb ( Unlocked) US E-Sim Version. Excellent,674.99,674.99,Shipping info Unavailable,https://www.ebay.com/itm/166613095133?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,0.0
2025-03-21 12:26:02,Google Pixel 8 Pro 128GB Factory Unlocked - Excellent,434.99,434.99,Shipping info Unavailable,https://www.ebay.com/itm/226348022590?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,0.0
2025-03-21 12:26:02,"Apple Macbook Air MLY33LL/A 2022 M2 - Magsafe 3 - 13.6"" 8GB/256GB SSD Excellent",650.0,650.0,Shipping info Unavailable,https://www.ebay.com/itm/166206685749?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,0.0
2025-03-21 12:26:02,Samsung Galaxy S21 5G SM-G991U 128GB 256GB Unlocked Very Good Refurbished,159.95,159.95,Shipping info Unavailable,https://www.ebay.com/itm/185698601733?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,0.0
2025-03-21 12:26:03,NEW UNLOCKED SAMSUNG GALAXY S20+ PLUS 5G SM-G986U 128GB BLACK GRAY GSM+CDMA,207.77,207.77,Shipping info Unavailable,https://www.ebay.com/itm/194520534603?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,0.0
2025-03-21 12:26:04,"HGST Ultrastar HUH728080ALE604 (0F23668) 8TB 7200RPM SATA 6Gb/s 3.5"" Hard Drive",98.99,98.99,Shipping info Unavailable,https://www.ebay.com/itm/155888794968?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,0.0
2025-03-21 12:26:05,REDTIGER 4K Dash Cam Front and Rear Dual Dash Camera WIFI&GPS With 32GB SD Card,69.99,129.99,Shipping info Unavailable,https://www.ebay.com/itm/285048811560?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,46.0
2025-03-21 12:26:05,REDTIGER 4K Dual Dash Camera Front and Rear Dash Cam WIFI&GPS With 32GB SD Card,69.99,129.99,Shipping info Unavailable,https://www.ebay.com/itm/285048811662?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,46.0
2025-03-21 12:26:05,"Seagate EXOS X16 ST14000NM005G 14TB 256MB 7200rpm 3.5"" SATA 6Gb/s Enterprise HDD",147.99,147.99,Shipping info Unavailable,https://www.ebay.com/itm/176825170520?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,0.0
2025-03-21 12:26:05,Apple iPhone 13 Pro 128GB Unlocked - Excellent,357.95,357.95,Shipping info Unavailable,https://www.ebay.com/itm/403999454004?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014468,0.0
2025-03-21 12:26:05,Apple iPhone 14 Pro 128GB Unlocked - Excellent,446.95,446.95,Shipping info Unavailable,https://www.ebay.com/itm/405469724990?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014468,0.0
2025-03-21 12:26:06,Apple iPhone 13 128GB Unlocked - Excellent,291.95,291.95,Shipping info Unavailable,https://www.ebay.com/itm/404240045218?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014468,0.0
2025-03-21 12:26:06,Apple iPhone 13 128GB Unlocked - Excellent,301.99,301.99,Shipping info Unavailable,https://www.ebay.com/itm/256350256024?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014468,0.0
2025-03-21 12:26:06,"Lenovo LOQ 15.6"" FHD 144Hz Gaming Laptop i5-12450HX 12GB RAM 512GB SSD RTX 3050",599.99,880.99,Shipping info Unavailable,https://www.ebay.com/itm/126480962681?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014452,32.0
2025-03-21 12:26:06,"Lenovo LOQ-E 15.6"" FHD 144Hz Gaming Laptop i5-12450HX 8GB RAM 512GB SSD RTX 2050",499.99,699.99,Shipping info Unavailable,https://www.ebay.com/itm/126754097392?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014452,29.0
2025-03-21 12:26:06,"Lenovo ThinkPad T490s 14"" TOUCH FHD i7-8565U 16GB NEW 512 SSD Win 11 pro laptop",299.99,299.99,Shipping info Unavailable,https://www.ebay.com/itm/224833789923?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014452,0.0
2025-03-21 12:26:06,MacBook Air 15-inch 2024 M3 / 16GB RAM / 512GB SSD / 10-Core GPU / Midnight,1099.0,1099.0,Shipping info Unavailable,https://www.ebay.com/itm/256520205430?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014452,0.0
2025-03-21 12:26:06,Celestron 93973 SkyQ Link 2 Wi-Fi Module (Black),109.99,169.95,Shipping info Unavailable,https://www.ebay.com/itm/374232972694?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014464,35.0
2025-03-21 12:26:06,50-in-1 + Waterproof Case for Gopro Hero 12 11 10 Action Camera Accessory Kit,39.99,39.99,Shipping info Unavailable,https://www.ebay.com/itm/116174595662?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014464,0.0
2025-03-21 12:26:06,"DJI Osmo Mobile SE Gimbal, 3-Axis, Portable , Foldable, Android , iPhone Gimbal",69.0,69.0,Shipping info Unavailable,https://www.ebay.com/itm/305001613153?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014464,0.0
2025-03-21 12:26:06,AOCHUAN Smart XE 3-Axis Smartphone Gimbal Stabilizer for iPhone Android Phones,49.0,49.0,Shipping info Unavailable,https://www.ebay.com/itm/405047322473?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014464,0.0
2025-03-21 12:26:06,BenQ TK860i 3300lm Smart Home Theater Projector 4K HDR Streaming 2D Keystone,919.0,1379.99,Shipping info Unavailable,https://www.ebay.com/itm/375807945618?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014481,33.0
2025-03-21 12:26:06,"Bose Solo Soundbar 2 Home Theater, Certified Refurbished",149.0,199.0,Shipping info Unavailable,https://www.ebay.com/itm/167031735841?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014481,25.0
2025-03-21 12:26:06,"2023-2024 , Amazon Fire TV Stick 3rd Gen w/Alexa includes TV controls. New*",33.88,33.88,Shipping info Unavailable,https://www.ebay.com/itm/315040720206?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014481,0.0
2025-03-21 12:26:06,Onn. Google TV 4K Streaming 4K UHD Resolution 2023 Brand New,26.0,26.0,Shipping info Unavailable,https://www.ebay.com/itm/225931956556?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014481,0.0
2025-03-21 12:26:06,"2020 Apple iPad 8 10.2"" Display 32GB WiFi Only MYL92LL/A Space Gray - Very Good",143.99,329.0,Shipping info Unavailable,https://www.ebay.com/itm/354233898171?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014454,56.0
2025-03-21 12:26:06,"Samsung Galaxy Tab S8 Ultra 14.6"" 128GB X900 Wifi Only No S-Pen - Excellent",390.0,899.99,Shipping info Unavailable,https://www.ebay.com/itm/256402595266?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014454,57.0
